unit_id,file_name,doi,journal,year,article_title,reviewer_id,round_label,unit_order,word_count,gate_id,severity,issue_label,signal_terms
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__014__d32d47460524d4df,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,14,105,climate_trend_attribution_gate,major,sampling/representativeness,drivers; warming; temperature
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__015__48d8c95f20d42164,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,15,110,climate_trend_attribution_gate,major,sampling/representativeness,drivers; warming; temperature
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__016__10354c963f68c591,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,16,121,sampling_representativeness_gate,major,uncertainty,plot; site; random
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__018__0922a8646b256c07,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,18,112,biodiversity_ecosystem_function_gate,major,biodiversity/ecosystem/function,species; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__023__9ecc1e109b29bd9c,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,23,117,climate_trend_attribution_gate,major,sampling/representativeness,temperature; precipitation; correlation
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__027__6576d210ba90a1dc,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,27,107,climate_trend_attribution_gate,major,causal overclaim,trend; warming; temperature
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__032__34748b0a34655982,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,32,109,biodiversity_ecosystem_function_gate,major,sampling/representativeness,species; richness; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__033__c575d387f17fe142,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,33,110,biodiversity_ecosystem_function_gate,major,causal overclaim,species; diversity; habitat
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__035__090b242fc9e9ca68,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,35,107,biodiversity_ecosystem_function_gate,major,novelty/significance,species; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__039__375c3052646521ee,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,39,134,climate_trend_attribution_gate,major,sampling/representativeness,temperature; precipitation; correlation
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__041__82a44561d7d34ba5,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,41,110,climate_trend_attribution_gate,major,figure/table clarity,climate change; temperature
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__042__a43fd0d6a965b7d3,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,42,110,biodiversity_ecosystem_function_gate,major,sampling/representativeness,species
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__043__3c0fd1851154384d,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,43,109,model_assumption_validation_gate,major,uncertainty,model; fit
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__045__71e4430f80763574,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,45,127,model_assumption_validation_gate,major,uncertainty,model; fit
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__046__d5505efcf5e2cffa,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,46,102,climate_trend_attribution_gate,major,novelty/significance,extreme
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__048__95fef83605f6fe09,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,48,190,climate_trend_attribution_gate,major,uncertainty,trend; extreme
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__050__26aeaa13898ae767,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,50,102,climate_trend_attribution_gate,major,figure/table clarity,extreme
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__051__ee665a6b0dbc9152,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,51,47,model_assumption_validation_gate,major,uncertainty,model; fit
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__001__27ac0219cfd52c76,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,1,117,biodiversity_ecosystem_function_gate,major,novelty/significance,biodiversity; species; richness; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__003__32296c5d708201af,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,3,101,sampling_representativeness_gate,major,sampling/representativeness,plot; spatial; temporal
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__004__37da16c98d298653,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,4,131,biodiversity_ecosystem_function_gate,major,sampling/representativeness,species; richness; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__005__6e53ee24121761dc,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,5,102,sampling_representativeness_gate,major,sampling/representativeness,plot; spatial
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__006__51f46417dd8c04a1,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,6,108,sampling_representativeness_gate,major,sampling/representativeness,sampling; plot; site; scale
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__007__d60049b9aac5d425,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,7,121,sampling_representativeness_gate,major,sampling/representativeness,sample; plot; site
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__008__d113e57af9ca3a80,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,8,132,sampling_representativeness_gate,major,sampling/representativeness,sampling; plot; site; spatial
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__009__090101926f35ceb6,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,9,102,biodiversity_ecosystem_function_gate,major,sampling/representativeness,biodiversity; species; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__010__3d4d971063cb1c17,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,10,122,generalist_clarity_gate,should_fix,definition/scope,description; table; methods
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__012__c5f4aeaf1f755c28,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,12,107,biodiversity_ecosystem_function_gate,major,sampling/representativeness,species; richness; diversity; community
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__013__5da33fe2792d1382,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,13,102,model_assumption_validation_gate,major,sampling/representativeness,model; assumption; statistical model
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__014__7c87761b5630c024,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,14,113,biodiversity_ecosystem_function_gate,major,uncertainty,species; richness; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__016__cbb07a3102547440,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,16,109,generalist_clarity_gate,should_fix,sampling/representativeness,define; table; methods
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__017__0fe8f8346289464b,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,17,139,model_assumption_validation_gate,major,model/assumption/validation,model
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__019__7dfebd0a2322560a,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,19,134,sampling_representativeness_gate,major,sampling/representativeness,plot; site; spatial; temporal
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__020__2cd804d9db5ebd09,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,20,113,sampling_representativeness_gate,major,sampling/representativeness,sample; plot; site
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__021__d381819d909aa457,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,21,121,sampling_representativeness_gate,major,sampling/representativeness,sampling; plot; site
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__022__43f1dcd8df1f78f6,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,22,110,sampling_representativeness_gate,major,sampling/representativeness,plot; site; scale
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__023__cc23596052f4334d,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,23,43,sampling_representativeness_gate,major,sampling/representativeness,site; spatial; temporal
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__024__e7a6076b40a3896f,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,24,119,sampling_representativeness_gate,major,sampling/representativeness,sampling; plot; site; temporal
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__025__e84aaf4d4a24382d,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,25,106,biodiversity_ecosystem_function_gate,major,uncertainty,species; richness
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__027__174815d86c09923c,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,27,106,biodiversity_ecosystem_function_gate,major,causal overclaim,biodiversity; species; richness; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__028__f245e397fbe6ba82,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,28,130,biodiversity_ecosystem_function_gate,major,sampling/representativeness,biodiversity; species; richness; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__029__a54db90afa3d1cb6,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,29,179,sampling_representativeness_gate,major,sampling/representativeness,plot; site; temporal
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__030__ef52c5a75386d879,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,30,105,model_assumption_validation_gate,major,model/assumption/validation,model
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__031__21c5d38075de3ac1,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,31,114,sampling_representativeness_gate,major,sampling/representativeness,plot; site; spatial
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__032__0bb2de3420602480,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,32,142,climate_trend_attribution_gate,major,sampling/representativeness,warming; temperature; baseline
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__034__907dec70ae10995b,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,34,22,climate_trend_attribution_gate,major,climate/trend/attribution,temperature
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__038__04bac015588869ed,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,38,114,biodiversity_ecosystem_function_gate,major,sampling/representativeness,species; richness
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__046__823b52528107e422,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,46,113,biodiversity_ecosystem_function_gate,major,sampling/representativeness,species; richness
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__048__3b9f26308e4b9103,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,48,120,biodiversity_ecosystem_function_gate,major,sampling/representativeness,species; richness; community
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__049__85688727ceb33440,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,49,104,biodiversity_ecosystem_function_gate,major,sampling/representativeness,species; richness; diversity; network
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__053__ac773e891bcec650,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,53,110,climate_trend_attribution_gate,major,sampling/representativeness,baseline
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__055__cfa81b51586ae43e,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,55,113,sampling_representativeness_gate,major,sampling/representativeness,plot; site; temporal
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__056__e3db47dc89c46caa,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,56,129,sampling_representativeness_gate,major,uncertainty,plot; site; spatial; temporal; scale; design
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__057__163f3d48ae5e7dcb,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,57,104,sampling_representativeness_gate,major,sampling/representativeness,plot; site; scale
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__058__e6eaccd7cc14619a,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,58,125,sampling_representativeness_gate,major,sampling/representativeness,sampling; plot; site; temporal; scale; random; design
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__059__7313135822468d4c,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,59,107,sampling_representativeness_gate,major,sampling/representativeness,sampling; plot; temporal; scale; design
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__060__35510da8036fe82c,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,60,119,climate_trend_attribution_gate,major,uncertainty,trend; drivers; temperature; extreme
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__061__63016a272c2afc78,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,61,112,sampling_representativeness_gate,major,uncertainty,plot; spatial; temporal
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__062__9554fe5a559f80cd,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,62,104,sampling_representativeness_gate,major,sampling/representativeness,plot; site; scale
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__063__b6e5ce60ebb1cccd,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,63,120,sampling_representativeness_gate,major,sampling/representativeness,plot; site; scale; random
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__064__aba7781dbddfee50,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,64,102,sampling_representativeness_gate,major,sampling/representativeness,plot; site; scale; resolution
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__068__661f497fb8573162,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,68,140,sampling_representativeness_gate,major,sampling/representativeness,plot; site; temporal; scale
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__071__d3dd8477fd6fb343,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,71,111,biodiversity_ecosystem_function_gate,major,sampling/representativeness,species; richness
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__073__6ef40da83580ebc4,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,73,129,generalist_clarity_gate,should_fix,definition/scope,terminology; table; methods
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__076__55843bfb52a608cf,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,76,33,sampling_representativeness_gate,major,sampling/representativeness,plot; site
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__077__7f6ef233b2338b62,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,77,19,generalist_clarity_gate,should_fix,clarity/presentation,
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__078__d6ca1dc15cfd142f,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,78,19,biodiversity_ecosystem_function_gate,major,novelty/significance,biodiversity; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__079__832942d08f9cdecf,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,79,24,biodiversity_ecosystem_function_gate,major,biodiversity/ecosystem/function,biodiversity; species; richness; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__080__4a42f135a8a05016,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,80,100,biodiversity_ecosystem_function_gate,major,novelty/significance,biodiversity; diversity; trait
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__081__e095ddae7a635f14,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,81,107,biodiversity_ecosystem_function_gate,major,novelty/significance,biodiversity; species; richness; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__082__5773f31f184c0353,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,82,115,novelty_scope_gate,major,sampling/representativeness,novel; nature; substantial
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__083__2309ae3a92703393,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,83,100,mechanism_claim_gate,major,causal overclaim,drive; driver
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__084__6c1b53419232339a,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,84,109,biodiversity_ecosystem_function_gate,major,uncertainty,species; diversity; community
2025_nature_s41586-025-08946-8_peer_review__reviewer_3__085__63c7026a1e13f9bc,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_3,unknown_round,85,79,sampling_representativeness_gate,major,sampling/representativeness,season; spatial; scale; resolution
2025_nature_s41586-025-08946-8_peer_review__reviewer_1__001__01688ff897f3411f,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_1,unknown_round,1,51,novelty_scope_gate,major,novelty/significance,nature; new
2025_nature_s41586-025-08946-8_peer_review__reviewer_1__002__54a142b5e62f23d4,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_1,unknown_round,2,30,novelty_scope_gate,major,novelty/scope,new
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__001__544ede06491d1041,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,1,119,climate_trend_attribution_gate,major,climate/trend/attribution,warming
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__002__99fdb770fc2fe569,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,2,107,sampling_representativeness_gate,major,sampling/representativeness,plot; site; scale
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__003__f529bb2f3f703708,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,3,102,sampling_representativeness_gate,major,sampling/representativeness,plot; scale
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__004__bca5514d8d00ccc5,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,4,138,biodiversity_ecosystem_function_gate,major,novelty/significance,species; richness; diversity; community
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__005__a37c497dfc61585d,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,5,129,biodiversity_ecosystem_function_gate,major,biodiversity/ecosystem/function,species; richness
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__006__ace8e672f4a62680,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,6,123,biodiversity_ecosystem_function_gate,major,sampling/representativeness,species; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__007__6a2c23e0ccef88cd,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,7,112,biodiversity_ecosystem_function_gate,major,sampling/representativeness,species; richness; diversity
2025_nature_s41586-025-08946-8_peer_review__reviewer_2__008__4586a9b1b3d8f14b,2025_nature_s41586-025-08946-8_peer_review.pdf,10.1038/s41586-025-08946-8,Nature,2025,Plant diversity dynamics over space and time in a warming Arctic,reviewer_2,unknown_round,8,118,biodiversity_ecosystem_function_gate,major,causal overclaim,species; richness; diversity
