unit_id,source_file,doi,journal,publication_year,article_relevance_level,article_subfield_tags,abstract_gate,severity_proxy,unit_sha256_16,word_count,raw_text_stored
CHEM-RU-0216,2026_commschem_s42004-025-01776-9_peer_review.pdf,10.1038/s42004-025-01776-9,Communications Chemistry,2026,high_core,computational_chemistry; AI_for_chemistry; automated_synthesis; cheminformatics,catalysis_and_performance,specific,bca6daedd50e8c61,55,no
CHEM-RU-0217,2026_commschem_s42004-025-01776-9_peer_review.pdf,10.1038/s42004-025-01776-9,Communications Chemistry,2026,high_core,computational_chemistry; AI_for_chemistry; automated_synthesis; cheminformatics,synthesis_characterization_and_analytical_evidence,major,4049c8c4fd7ec532,65,no
CHEM-RU-0218,2026_commschem_s42004-025-01776-9_peer_review.pdf,10.1038/s42004-025-01776-9,Communications Chemistry,2026,high_core,computational_chemistry; AI_for_chemistry; automated_synthesis; cheminformatics,novelty_and_positioning,specific,21b447e2f8b5b89f,80,no
CHEM-RU-0219,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,mechanism_and_causality,major,9010f61620d00285,201,no
CHEM-RU-0220,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,novelty_and_positioning,specific,f4470a95d920e8d8,115,no
CHEM-RU-0221,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,catalysis_and_performance,major,bf257e5ed11e339e,66,no
CHEM-RU-0222,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,catalysis_and_performance,major,369c844fce86997a,138,no
CHEM-RU-0223,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,controls_and_validation,major,6065b1f8d5685ca0,83,no
CHEM-RU-0224,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,novelty_and_positioning,specific,0321f57dceab39f8,75,no
CHEM-RU-0225,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,mechanism_and_causality,specific,7dd4a5e71ae366c0,95,no
CHEM-RU-0226,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,novelty_and_positioning,major,bdc8fdfd054fb4fa,204,no
CHEM-RU-0227,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,novelty_and_positioning,major,9fae29abf1c4105e,185,no
CHEM-RU-0228,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,catalysis_and_performance,specific,770d0257ddee0f08,111,no
CHEM-RU-0229,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,catalysis_and_performance,specific,6829fb2f01b7e9c4,69,no
CHEM-RU-0230,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,catalysis_and_performance,major,a425751772a9d905,197,no
CHEM-RU-0231,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,mechanism_and_causality,specific,c8db912c5753e045,155,no
CHEM-RU-0232,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,reaction_scope_and_selectivity,major,e6437719b3ec23e5,186,no
CHEM-RU-0233,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,catalysis_and_performance,specific,46744e7bc7fd57ca,308,no
CHEM-RU-0234,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,controls_and_validation,major,c6915c6ffff2c5fe,69,no
CHEM-RU-0235,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,reaction_scope_and_selectivity,specific,512afcff882ad602,125,no
CHEM-RU-0236,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,mechanism_and_causality,specific,cd078a6f4df3ce03,67,no
CHEM-RU-0237,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,mechanism_and_causality,major,793efc69c0b77dd8,264,no
CHEM-RU-0238,2026_commschem_s42004-026-01979-8_peer_review.pdf,10.1038/s42004-026-01979-8,Communications Chemistry,2026,high_core,photochemistry; photocatalysis; chemical_biology; reaction_mechanism,novelty_and_positioning,specific,4de5af86e52b23e0,221,no
CHEM-RU-0239,2026_natcatal_s41929-026-01551-6_peer_review.pdf,10.1038/s41929-026-01551-6,Nature Catalysis,2026,high_core,catalysis; biocatalysis; chemical_biology; reaction_mechanism; spectroscopy,catalysis_and_performance,major,ca53cde917e47265,226,no
CHEM-RU-0240,2026_natcatal_s41929-026-01551-6_peer_review.pdf,10.1038/s41929-026-01551-6,Nature Catalysis,2026,high_core,catalysis; biocatalysis; chemical_biology; reaction_mechanism; spectroscopy,mechanism_and_causality,specific,ac50bafafe8e7c5f,47,no
CHEM-RU-0241,2026_natcatal_s41929-026-01551-6_peer_review.pdf,10.1038/s41929-026-01551-6,Nature Catalysis,2026,high_core,catalysis; biocatalysis; chemical_biology; reaction_mechanism; spectroscopy,catalysis_and_performance,specific,1a556c0a28a123bc,53,no
CHEM-RU-0242,2026_natcatal_s41929-026-01551-6_peer_review.pdf,10.1038/s41929-026-01551-6,Nature Catalysis,2026,high_core,catalysis; biocatalysis; chemical_biology; reaction_mechanism; spectroscopy,catalysis_and_performance,specific,0738f16ae8926f91,74,no
CHEM-RU-0243,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,catalysis_and_performance,specific,5070f744615692c1,71,no
CHEM-RU-0244,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,mechanism_and_causality,specific,9a92b5fe1996fb2c,128,no
CHEM-RU-0245,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,mechanism_and_causality,specific,8ae85f196a8d95cd,169,no
CHEM-RU-0246,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,mechanism_and_causality,major,ff83c200ba42e3a0,119,no
CHEM-RU-0247,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,mechanism_and_causality,major,71d34a339d863a84,138,no
CHEM-RU-0248,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,catalysis_and_performance,major,fe3bec2dbf78baef,144,no
CHEM-RU-0249,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,novelty_and_positioning,specific,17252c5f12324aaf,157,no
CHEM-RU-0250,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,novelty_and_positioning,specific,cde84f828006e787,164,no
CHEM-RU-0251,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,mechanism_and_causality,specific,884576345cc7a44d,140,no
CHEM-RU-0252,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,controls_and_validation,specific,4f20c781450c0055,184,no
CHEM-RU-0253,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,catalysis_and_performance,specific,8a0c68a9679c9ab3,71,no
CHEM-RU-0254,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,mechanism_and_causality,specific,9b9c608a514c765e,141,no
CHEM-RU-0255,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,catalysis_and_performance,specific,f334ce421861eea2,64,no
CHEM-RU-0256,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,mechanism_and_causality,specific,84f1c27c13e4d316,69,no
CHEM-RU-0257,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,mechanism_and_causality,specific,21d8779d50eb996c,47,no
CHEM-RU-0258,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,reaction_scope_and_selectivity,specific,f4ca5e397440c24c,149,no
CHEM-RU-0259,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,catalysis_and_performance,specific,10062ecbdc6ed76a,59,no
CHEM-RU-0260,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,catalysis_and_performance,specific,fe332fb0a2f5326f,98,no
CHEM-RU-0261,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,novelty_and_positioning,specific,e27500c36672f3cb,85,no
CHEM-RU-0262,2026_natsynth_s44160-026-01086-5_peer_review.pdf,10.1038/s44160-026-01086-5,Nature Synthesis,2026,high_core,catalysis; materials_chemistry; green_chemistry; synthesis,catalysis_and_performance,specific,4e7670a18c0de536,125,no
