unit_id,source_pdf,journal,doi,title,topic_tags,gate,char_len,abstract_signal,raw_text_stored
015_NatCommun_s41467-025-63999-7_peer_review_file__u0041,015_NatCommun_s41467-025-63999-7_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-63999-7,Causal pathways underlying global soil moisture–precipitation coupling,land-atmosphere feedback; causality; precipitation coupling,detail_audit,665,however; why,no
015_NatCommun_s41467-025-63999-7_peer_review_file__u0042,015_NatCommun_s41467-025-63999-7_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-63999-7,Causal pathways underlying global soil moisture–precipitation coupling,land-atmosphere feedback; causality; precipitation coupling,sampling_event_representativeness,363,justify,no
015_NatCommun_s41467-025-63999-7_peer_review_file__u0044,015_NatCommun_s41467-025-63999-7_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-63999-7,Causal pathways underlying global soil moisture–precipitation coupling,land-atmosphere feedback; causality; precipitation coupling,mechanism_causality_circulation_dynamics,595,however; lack,no
015_NatCommun_s41467-025-63999-7_peer_review_file__u0046,015_NatCommun_s41467-025-63999-7_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-63999-7,Causal pathways underlying global soil moisture–precipitation coupling,land-atmosphere feedback; causality; precipitation coupling,atmospheric_claim_evidence_calibration,584,major; need; needs,no
015_NatCommun_s41467-025-63999-7_peer_review_file__u0048,015_NatCommun_s41467-025-63999-7_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-63999-7,Causal pathways underlying global soil moisture–precipitation coupling,land-atmosphere feedback; causality; precipitation coupling,observational_product_reanalysis_validity,201,should,no
015_NatCommun_s41467-025-63999-7_peer_review_file__u0049,015_NatCommun_s41467-025-63999-7_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-63999-7,Causal pathways underlying global soil moisture–precipitation coupling,land-atmosphere feedback; causality; precipitation coupling,mechanism_causality_circulation_dynamics,1113,should,no
015_NatCommun_s41467-025-63999-7_peer_review_file__u0050,015_NatCommun_s41467-025-63999-7_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-63999-7,Causal pathways underlying global soil moisture–precipitation coupling,land-atmosphere feedback; causality; precipitation coupling,scale_resolution_boundary_consistency,505,should,no
015_NatCommun_s41467-025-63999-7_peer_review_file__u0051,015_NatCommun_s41467-025-63999-7_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-63999-7,Causal pathways underlying global soil moisture–precipitation coupling,land-atmosphere feedback; causality; precipitation coupling,atmospheric_claim_evidence_calibration,3114,however; concern; major; should; explain,no
015_NatCommun_s41467-025-63999-7_peer_review_file__u0053,015_NatCommun_s41467-025-63999-7_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-63999-7,Causal pathways underlying global soil moisture–precipitation coupling,land-atmosphere feedback; causality; precipitation coupling,mechanism_causality_circulation_dynamics,477,however; explain,no
015_NatCommun_s41467-025-63999-7_peer_review_file__u0054,015_NatCommun_s41467-025-63999-7_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-63999-7,Causal pathways underlying global soil moisture–precipitation coupling,land-atmosphere feedback; causality; precipitation coupling,mechanism_causality_circulation_dynamics,1563,explain; sensitivity,no
015_NatCommun_s41467-025-63999-7_peer_review_file__u0058,015_NatCommun_s41467-025-63999-7_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-63999-7,Causal pathways underlying global soil moisture–precipitation coupling,land-atmosphere feedback; causality; precipitation coupling,model_physics_assumption_sensitivity,3533,concern; should; need; would like,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0002,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,observational_product_reanalysis_validity,697,however,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0004,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,observational_product_reanalysis_validity,692,however; need; recommend,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0005,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,observational_product_reanalysis_validity,634,need,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0006,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,sampling_event_representativeness,368,should,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0008,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,detail_audit,87,should; not clear,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0009,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,uncertainty_statistics_skill_metrics,98,should; missing; validation,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0010,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,chemistry_emissions_budget,180,why,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0011,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,sampling_event_representativeness,174,why,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0013,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,atmospheric_claim_evidence_calibration,232,however; validation,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0015,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,atmospheric_claim_evidence_calibration,101,however; need,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0017,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,observational_product_reanalysis_validity,688,however,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0018,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,model_physics_assumption_sensitivity,493,however; concern,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0020,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,chemistry_emissions_budget,174,should; need,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0024,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,observational_product_reanalysis_validity,207,major,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0025,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,observational_product_reanalysis_validity,420,insufficient; why,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0027,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,sampling_event_representativeness,398,lack; why,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0028,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,ai_weather_climate_model_fidelity,392,concern; lack; validation,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0029,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,atmospheric_claim_evidence_calibration,289,however; explain,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0030,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,atmospheric_claim_evidence_calibration,206,should,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0031,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,observational_product_reanalysis_validity,691,should; lack; limitation; recommend,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0033,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,observational_product_reanalysis_validity,377,however; need,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0034,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,observational_product_reanalysis_validity,367,need,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0035,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,reproducibility_data_code,123,recommend,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0036,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,ai_weather_climate_model_fidelity,213,however,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0037,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,reproducibility_data_code,665,concern; justify; recommend,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0039,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,observational_product_reanalysis_validity,1369,clarify; recommend; validation,no
016_NatCommun_s41467-025-58652-2_peer_review_file__u0040,016_NatCommun_s41467-025-58652-2_peer_review_file.pdf,Nature Communications,10.1038/s41467-025-58652-2,Unraveling overestimated exposure risks through hourly ozone retrievals from next-generation geostationary satellites,ozone retrieval; atmospheric remote sensing; exposure inference,observational_product_reanalysis_validity,1641,should; need; lack,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0002,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,observational_product_reanalysis_validity,818,however; concern; major; need,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0003,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,model_physics_assumption_sensitivity,241,sensitivity,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0004,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,uncertainty_statistics_skill_metrics,278,however,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0005,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,mechanism_causality_circulation_dynamics,989,however; unclear; should; need; explain,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0006,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,scale_resolution_boundary_consistency,348,why,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0007,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,mechanism_causality_circulation_dynamics,348,however,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0008,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,atmospheric_claim_evidence_calibration,486,however; not clear; recommend,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0009,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,detail_audit,351,however,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0010,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,mechanism_causality_circulation_dynamics,365,however; should,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0011,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,model_physics_assumption_sensitivity,1357,however; need; explain,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0012,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,trend_internal_variability_signal_detection,1399,however; explain,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0013,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,model_physics_assumption_sensitivity,475,should,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0014,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,model_physics_assumption_sensitivity,111,should,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0015,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,trend_internal_variability_signal_detection,1020,however; concern; explain; clarify,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0016,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,ai_weather_climate_model_fidelity,551,should,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0017,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,detail_audit,422,unclear; recommend,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0018,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,trend_internal_variability_signal_detection,137,not clear,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0019,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,detail_audit,390,not clear,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0023,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,atmospheric_claim_evidence_calibration,163,concern,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0024,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,atmospheric_claim_evidence_calibration,130,concern,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0025,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,ai_weather_climate_model_fidelity,531,would like,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0027,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,mechanism_causality_circulation_dynamics,411,should; why,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0028,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,trend_internal_variability_signal_detection,912,need; limitation; would like,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0030,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,scale_resolution_boundary_consistency,157,clarify,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0033,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,scale_resolution_boundary_consistency,1392,need; needs; lack,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0039,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,observational_product_reanalysis_validity,1125,should; need,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0040,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,observational_product_reanalysis_validity,1066,however; concern; major; need,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0041,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,model_physics_assumption_sensitivity,1082,however; sensitivity,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0046,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,reproducibility_data_code,314,sensitivity,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0050,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,mechanism_causality_circulation_dynamics,470,however; unclear; explain,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0051,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,mechanism_causality_circulation_dynamics,1493,however; should; need,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0052,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,mechanism_causality_circulation_dynamics,959,explain,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0066,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,aerosol_cloud_radiation_microphysics,1494,explain; why,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0067,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,model_physics_assumption_sensitivity,1151,however; should; why,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0069,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,model_physics_assumption_sensitivity,757,sensitivity,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0071,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,mechanism_causality_circulation_dynamics,596,however,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0072,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,scale_resolution_boundary_consistency,1492,however; not clear; recommend,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0085,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,detail_audit,970,however,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0087,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,mechanism_causality_circulation_dynamics,540,however; should,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0090,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,scale_resolution_boundary_consistency,205,however,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0091,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,trend_internal_variability_signal_detection,1104,however; sensitivity,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0092,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,mechanism_causality_circulation_dynamics,959,explain,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0106,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,model_physics_assumption_sensitivity,1605,however; need; explain,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0107,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,trend_internal_variability_signal_detection,2740,however; explain; clarify; would like,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0108,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,scale_resolution_boundary_consistency,103,however,no
017_NatCommun_s41467-026-70210-y_peer_review_file__u0109,017_NatCommun_s41467-026-70210-y_peer_review_file.pdf,Nature Communications,10.1038/s41467-026-70210-y,Contrary effects of soil moisture-atmosphere feedback on dry and humid heatwaves,heatwaves; soil moisture feedback; land-atmosphere coupling,scale_resolution_boundary_consistency,764,however,no
